gene,log2FoldChange,padj,direction,diagnosis
CCL4,-1.5097377240818035,4.018646295426485e-05,up_in_healthy,Ulcerative_colitis
CCL4L2,-2.106231578687429,0.0002502287986055,up_in_healthy,Ulcerative_colitis
CCL5,-0.7536167725150708,0.0012637253377309,up_in_healthy,Ulcerative_colitis
CCNA1,1.6848534594541846,0.0056194248587802,up_in_disease,Ulcerative_colitis
CCNA2,0.9726177106463672,0.007374340399507,up_in_disease,Ulcerative_colitis
CCNB2,1.2097585684964338,0.0051715006849945,up_in_disease,Ulcerative_colitis
CCNB3,-0.7752923352327317,0.0400024787709479,up_in_healthy,Ulcerative_colitis
CCND1,-0.9137440474772976,0.003743411519829,up_in_healthy,Ulcerative_colitis
CCNJL,1.1849522375796533,0.0029811776279336,up_in_disease,Ulcerative_colitis
CCPG1,1.1649072861121772,2.374250143426452e-05,up_in_disease,Ulcerative_colitis
CCR2,0.8248181025578486,0.0070495127263959,up_in_disease,Ulcerative_colitis
CCR5,-0.7389856373048453,3.211248065294097e-05,up_in_healthy,Ulcerative_colitis
CD14,0.7197577525841501,0.007427944982918,up_in_disease,Ulcerative_colitis
CD151,0.6952688325618257,0.0129612864269403,up_in_disease,Ulcerative_colitis
CD160,-1.0481039351692816,0.0013468946213022,up_in_healthy,Ulcerative_colitis
CD163,1.0631824417244355,0.0001951398153424,up_in_disease,Ulcerative_colitis
CD164,0.7573954019552785,0.0009481912857334,up_in_disease,Ulcerative_colitis
CD177,6.788676761936689,2.581987173800517e-08,up_in_disease,Ulcerative_colitis
CD1C,-0.8778530734760484,6.844522233593347e-06,up_in_healthy,Ulcerative_colitis
CD1E,-0.9953564460415276,0.0028196578519239,up_in_healthy,Ulcerative_colitis
CD2,-0.5997373352662696,0.0142769574708779,up_in_healthy,Ulcerative_colitis
CD207,-1.8314116317385507,0.0007860999179776,up_in_healthy,Ulcerative_colitis
CD247,-1.0268737743422007,6.235168427727453e-05,up_in_healthy,Ulcerative_colitis
CD274,1.3950897811980891,0.0115930795346173,up_in_disease,Ulcerative_colitis
CD302,0.7289526484497276,0.0015222270304873,up_in_disease,Ulcerative_colitis
CD320,-0.6505681832614637,0.0215915987621691,up_in_healthy,Ulcerative_colitis
CD36,1.2079400590915157,0.001844405550624,up_in_disease,Ulcerative_colitis
CD3E,-0.5803297286944741,0.03934036428768,up_in_healthy,Ulcerative_colitis
CD44,0.8087440202536046,0.0017953285717261,up_in_disease,Ulcerative_colitis
CD46,0.6626494269980818,0.0013829577098011,up_in_disease,Ulcerative_colitis
CD55,1.420560920706773,6.0246492749450445e-06,up_in_disease,Ulcerative_colitis
CD58,0.7255063169147327,0.002091871712633,up_in_disease,Ulcerative_colitis
CD59,1.2623863609730446,0.0001035065548438,up_in_disease,Ulcerative_colitis
CD6,-0.6007969940609391,0.0206444075646143,up_in_healthy,Ulcerative_colitis
CD63,1.1702781809130425,0.0003395651672902,up_in_disease,Ulcerative_colitis
CD7,-0.9508277364393248,0.0023094236532436,up_in_healthy,Ulcerative_colitis
CD82,0.8368443092594645,0.0009097727547057,up_in_disease,Ulcerative_colitis
CD83,-0.6457305087295376,0.0056601166248988,up_in_healthy,Ulcerative_colitis
CD96,-0.6779806415735093,0.0054107572098795,up_in_healthy,Ulcerative_colitis
CDA,1.2357776415799304,0.0013623968054859,up_in_disease,Ulcerative_colitis
CDADC1,0.7605789454265625,0.000783979704718,up_in_disease,Ulcerative_colitis
CDC20,1.1471746935205185,0.0096346712603841,up_in_disease,Ulcerative_colitis
CDC25A,1.3578573420316573,0.0012088517724089,up_in_disease,Ulcerative_colitis
CDC25B,-0.6714579739773455,0.001188824333662,up_in_healthy,Ulcerative_colitis
CDC34,0.7782726581229115,0.0197529398665189,up_in_disease,Ulcerative_colitis
CDC42,0.596468817123155,3.357185338382313e-05,up_in_disease,Ulcerative_colitis
CDC42BPA,0.7778099244440214,0.017847181845801,up_in_disease,Ulcerative_colitis
CDC42BPG,-0.6321477128965419,0.0144371191123858,up_in_healthy,Ulcerative_colitis
CDC42EP3,1.0273772621673678,4.163431850909408e-05,up_in_disease,Ulcerative_colitis
CDC45,1.3329647841853889,0.0038961877650904,up_in_disease,Ulcerative_colitis
CDC6,1.2194942796961117,0.0052955904118768,up_in_disease,Ulcerative_colitis
CDCA3,0.8887764995860802,0.0392896578946492,up_in_disease,Ulcerative_colitis
CDCA5,1.2401148189855908,0.00190967996306,up_in_disease,Ulcerative_colitis
CDCA7,0.6756367612174264,0.0333402803003902,up_in_disease,Ulcerative_colitis
CDH1,-1.421495715965732,6.232769367834554e-06,up_in_healthy,Ulcerative_colitis
CDH24,-1.3658953746996056,3.216681969051932e-05,up_in_healthy,Ulcerative_colitis
CDH26,0.6260647945003058,0.0211339437131088,up_in_disease,Ulcerative_colitis
CDHR1,-1.0071980818984632,0.0061330607838088,up_in_healthy,Ulcerative_colitis
CDHR3,-1.495839897575331,0.000345244680144,up_in_healthy,Ulcerative_colitis
CDK1,1.3376776602482858,0.0011155466041295,up_in_disease,Ulcerative_colitis
CDK14,1.1579393903866648,9.44169942993e-06,up_in_disease,Ulcerative_colitis
CDK15,-1.446691056697745,0.0138695477877369,up_in_healthy,Ulcerative_colitis
CDK20,-0.6573035900835721,0.01349391241109,up_in_healthy,Ulcerative_colitis
CDK2AP1,0.688259932100274,0.0050902127092231,up_in_disease,Ulcerative_colitis
CDKL5,0.6284349356831808,0.000981965299938,up_in_disease,Ulcerative_colitis
CDKN1C,-1.0302283123539235,0.0291703689611363,up_in_healthy,Ulcerative_colitis
CDKN2B,1.0765769423510134,9.08409979156957e-05,up_in_disease,Ulcerative_colitis
CDKN2D,0.9949210856035396,0.0001007196995534,up_in_disease,Ulcerative_colitis
CDKN3,1.2466087917646638,0.0011012622502864,up_in_disease,Ulcerative_colitis
CDRT15,-0.7964588380409471,0.0182973516903166,up_in_healthy,Ulcerative_colitis
CEACAM1,2.484565068012648,2.1352124308555345e-06,up_in_disease,Ulcerative_colitis
CEACAM3,0.8221035339380327,0.0113041789544382,up_in_disease,Ulcerative_colitis
CEACAM4,0.7806687857424555,0.0453476122758239,up_in_disease,Ulcerative_colitis
CEACAM6,2.1570000320307017,0.0089320040527092,up_in_disease,Ulcerative_colitis
CEACAM8,2.3879954280661435,0.0045518933163725,up_in_disease,Ulcerative_colitis
CEBPA,0.8248124631349188,0.0004775341126857,up_in_disease,Ulcerative_colitis
CEBPB,1.064075748755693,0.0013069833796557,up_in_disease,Ulcerative_colitis
CEBPD,1.195421772684776,0.0023085123975765,up_in_disease,Ulcerative_colitis
CEBPZOS,0.840470061198096,8.874078857070093e-05,up_in_disease,Ulcerative_colitis
CECR6,1.0742748140746023,0.0047035110241546,up_in_disease,Ulcerative_colitis
CELSR1,-0.7060006650167819,0.0172464351280668,up_in_healthy,Ulcerative_colitis
CELSR2,-0.7224241669419762,0.0055724165113078,up_in_healthy,Ulcerative_colitis
CELSR3,-0.7397304272769126,0.0286527646794524,up_in_healthy,Ulcerative_colitis
CENPU,0.9862186569790884,0.0365444986749629,up_in_disease,Ulcerative_colitis
CENPW,0.9947842015226604,0.0002137576079128,up_in_disease,Ulcerative_colitis
CEP126,-0.7819548643766779,0.0005624143860023,up_in_healthy,Ulcerative_colitis
CEP131,-0.5904790607784901,0.0022125257324077,up_in_healthy,Ulcerative_colitis
CEP19,0.816295927131979,0.0027564694993921,up_in_disease,Ulcerative_colitis
CEP55,1.3971836346212496,0.0008539060694544,up_in_disease,Ulcerative_colitis
CEP72,-0.6591703135833614,0.0024884561458048,up_in_healthy,Ulcerative_colitis
CEP78,-0.8111274777926263,0.0003902177007011,up_in_healthy,Ulcerative_colitis
CEP97,0.6032283824804807,0.0121544489387753,up_in_disease,Ulcerative_colitis
CERCAM,-1.3415652201742478,4.825346521893341e-05,up_in_healthy,Ulcerative_colitis
CES3,-1.20074873417688,0.0241027628833425,up_in_healthy,Ulcerative_colitis
CETP,0.7227422019920292,0.0454723564554805,up_in_disease,Ulcerative_colitis
CFAP44,-0.665812674815471,0.0028768374149821,up_in_healthy,Ulcerative_colitis
CFAP46,-1.0443735445369564,0.0434579344334286,up_in_healthy,Ulcerative_colitis
CFH,-0.9964766437080004,0.0105333886803365,up_in_healthy,Ulcerative_colitis
CFLAR,0.7386832260237509,0.002970301885717,up_in_disease,Ulcerative_colitis
CH507-396I9.6,2.264875217800264,0.0006095309089959,up_in_disease,Ulcerative_colitis
CHAC2,0.6099273602159774,0.0151546039539956,up_in_disease,Ulcerative_colitis
CHCHD6,-0.7648942701385368,0.0222511534092191,up_in_healthy,Ulcerative_colitis
CHD5,-2.9465900709796102,2.3691404404038303e-05,up_in_healthy,Ulcerative_colitis
CHI3L2,-0.603640540712089,0.0194478100928258,up_in_healthy,Ulcerative_colitis
CHIC2,0.8054156956131527,0.0011446361148013,up_in_disease,Ulcerative_colitis
CHIT1,3.1569843633448897,0.0011227607422276,up_in_disease,Ulcerative_colitis
CHMP2B,0.7144329704907757,2.809830792926064e-05,up_in_disease,Ulcerative_colitis
CHMP4C,1.3236199893611589,0.0025614129458883,up_in_disease,Ulcerative_colitis
CHP1,0.6206100369641947,0.001575429733772,up_in_disease,Ulcerative_colitis
CHPT1,1.689044239331151,1.643747951877033e-05,up_in_disease,Ulcerative_colitis
CHRNE,-1.5275059318346829,0.0005866332941901,up_in_healthy,Ulcerative_colitis
CHST10,-0.6397392312445118,0.0073072564896117,up_in_healthy,Ulcerative_colitis
CHST12,-0.6676688490394185,0.0004039050258347,up_in_healthy,Ulcerative_colitis
CHST15,0.7350977060230404,0.0039459606899216,up_in_disease,Ulcerative_colitis
CHSY1,0.9227441642446048,0.0006781714600957,up_in_disease,Ulcerative_colitis
CHUK,0.6811578117484934,1.883168610158596e-06,up_in_disease,Ulcerative_colitis
CIB2,-1.1196332381547804,2.421948989376512e-07,up_in_healthy,Ulcerative_colitis
CIITA,-0.5800962182829809,0.0056268928213725,up_in_healthy,Ulcerative_colitis
CISD2,0.850933147855072,0.0005468090888113,up_in_disease,Ulcerative_colitis
CKAP4,1.76421520115788,1.4631231762752405e-05,up_in_disease,Ulcerative_colitis
CKB,-1.7195826796054725,0.0049243965622822,up_in_healthy,Ulcerative_colitis
CKLF,1.0396002153886232,0.0002688384985239,up_in_disease,Ulcerative_colitis
CKLF-CMTM1,0.8951692821262379,0.006954630838164,up_in_disease,Ulcerative_colitis
CLCF1,-0.8555071762029284,0.0002454752606203,up_in_healthy,Ulcerative_colitis
CLDN10,0.9608678929617,0.0131188884680045,up_in_disease,Ulcerative_colitis
CLDND2,-1.9397305012376929,9.431750554030344e-07,up_in_healthy,Ulcerative_colitis
CLEC10A,-0.8678420831559915,0.0059565694478548,up_in_healthy,Ulcerative_colitis
CLEC12A,0.968156404554253,0.0272272164179378,up_in_disease,Ulcerative_colitis
CLEC1B,1.0534117076889389,0.0004698958631707,up_in_disease,Ulcerative_colitis
CLEC2D,-0.5837439006205263,0.0018120728117782,up_in_healthy,Ulcerative_colitis
CLEC4D,2.253424775893873,5.606520141017099e-06,up_in_disease,Ulcerative_colitis
CLEC4E,1.442350999105858,0.0002197494157557,up_in_disease,Ulcerative_colitis
CLEC4F,-1.5803331395739797,0.0161139310303793,up_in_healthy,Ulcerative_colitis
CLEC5A,2.172563904354274,1.7568823595797513e-05,up_in_disease,Ulcerative_colitis
CLEC6A,1.2189207479926571,0.0041884467134599,up_in_disease,Ulcerative_colitis
CLEC9A,-0.9208909703530012,0.0027842855012167,up_in_healthy,Ulcerative_colitis
CLIC1,0.7190844327210444,0.0006986126931035,up_in_disease,Ulcerative_colitis
CLIC3,-1.6155634539229968,5.470646401087316e-05,up_in_healthy,Ulcerative_colitis
CLIC4,0.8345759482293509,0.000339638358509,up_in_disease,Ulcerative_colitis
CLIP1,0.7767186581330339,4.589353921962184e-05,up_in_disease,Ulcerative_colitis
CLIP3,-0.96120983161934,0.0035585620889437,up_in_healthy,Ulcerative_colitis
CLNK,-1.029516122434753,0.0003577173671079,up_in_healthy,Ulcerative_colitis
CLSPN,0.8355302249117973,0.0157356576358521,up_in_disease,Ulcerative_colitis
CLTCL1,1.1434296338386376,0.0002007559504768,up_in_disease,Ulcerative_colitis
CLU,1.2387213704410531,0.0012385698176748,up_in_disease,Ulcerative_colitis
CMKLR1,-1.0490192632105275,0.000157463408902,up_in_healthy,Ulcerative_colitis
CMTM5,1.0794767805051946,0.0027138357609356,up_in_disease,Ulcerative_colitis
CMTM6,0.9494680093212527,6.810269873323447e-06,up_in_disease,Ulcerative_colitis
CNEP1R1,0.7457988309656874,0.0005603510235829,up_in_disease,Ulcerative_colitis
CNFN,-1.0615367553532105,0.0378139044329419,up_in_healthy,Ulcerative_colitis
CNIH1,0.6398116647917885,8.500807321017155e-05,up_in_disease,Ulcerative_colitis
CNIH4,0.9636296709212954,0.0001954604013743,up_in_disease,Ulcerative_colitis
CNN1,1.198941342160823,0.0457532396617332,up_in_disease,Ulcerative_colitis
CNTLN,0.603865763361576,0.0047720795153827,up_in_disease,Ulcerative_colitis
CNTNAP1,-0.8627953446208572,0.0075314406160906,up_in_healthy,Ulcerative_colitis
CNTNAP3,1.2356830678409472,0.0264469048819496,up_in_disease,Ulcerative_colitis
CNTNAP3B,1.2964089449225165,0.0159867288764719,up_in_disease,Ulcerative_colitis
COL11A2,-0.654735911465478,0.0223136432231838,up_in_healthy,Ulcerative_colitis
COL13A1,-2.4852243329179933,0.0008979913014785,up_in_healthy,Ulcerative_colitis
COL17A1,4.148027135098809,4.331124952423542e-06,up_in_disease,Ulcerative_colitis
COL3A1,-3.5176177211235204,0.0417166689610934,up_in_healthy,Ulcerative_colitis
COL4A3BP,0.698585509337686,5.167293986898313e-05,up_in_disease,Ulcerative_colitis
COL5A1,-1.7977508196092054,0.0007619158591237,up_in_healthy,Ulcerative_colitis
COL6A1,-1.5039844460845182,0.003191450919137,up_in_healthy,Ulcerative_colitis
COL6A2,-1.8210829385675624,3.479401085704889e-06,up_in_healthy,Ulcerative_colitis
COL8A2,0.8016987535235797,0.0025463893952529,up_in_disease,Ulcerative_colitis
COLGALT2,-1.255447602526476,0.0078423418203535,up_in_healthy,Ulcerative_colitis
COLQ,-1.422220280197266,7.240657946433693e-07,up_in_healthy,Ulcerative_colitis
COMMD3-BMI1,-1.441831107942866,0.0015392973842173,up_in_healthy,Ulcerative_colitis
COQ10A,-0.6229760832656641,0.0007657345067632,up_in_healthy,Ulcerative_colitis
COX6B2,1.3384551442383026,0.0221777667866855,up_in_disease,Ulcerative_colitis
CPA5,-1.4328854130479542,0.0480855350254707,up_in_healthy,Ulcerative_colitis
CPD,1.1978366822953497,3.3667179517240565e-05,up_in_disease,Ulcerative_colitis
CPEB2,0.637240124868921,0.0039250941404803,up_in_disease,Ulcerative_colitis
CPEB3,0.6366317176700949,0.0001375291709738,up_in_disease,Ulcerative_colitis
CPEB4,1.4871775932523985,1.5950874793413356e-06,up_in_disease,Ulcerative_colitis
CPM,0.6348888535256464,0.0403896536884189,up_in_disease,Ulcerative_colitis
CPNE2,0.811562552824243,0.0013225819272485,up_in_disease,Ulcerative_colitis
CPNE3,0.6452450358350137,0.0033405312762714,up_in_disease,Ulcerative_colitis
CR1,1.7771156995119997,2.374250143426452e-05,up_in_disease,Ulcerative_colitis
CRACR2B,0.8624056790550776,0.0324092341132927,up_in_disease,Ulcerative_colitis
CREB5,1.5769383790403964,3.805002072392156e-06,up_in_disease,Ulcerative_colitis
CREBRF,0.6208815520869252,0.00190967996306,up_in_disease,Ulcerative_colitis
CREG1,1.1140541804932194,4.924097424641838e-06,up_in_disease,Ulcerative_colitis
CRIM1,-0.8735748129127487,1.2181967715160293e-05,up_in_healthy,Ulcerative_colitis
CRISP2,3.237751776178546,0.0027379260557856,up_in_disease,Ulcerative_colitis
CRISP3,2.612772974876038,7.597540303060226e-05,up_in_disease,Ulcerative_colitis
CRISPLD2,1.138128004053698,0.0068070581171791,up_in_disease,Ulcerative_colitis
CROCC,-0.8725128179122938,0.0004335370919915,up_in_healthy,Ulcerative_colitis
CROCC2,-2.4872479820026183,1.58669907922439e-05,up_in_healthy,Ulcerative_colitis
CSF2RA,0.8625696368562835,0.0002053128264607,up_in_disease,Ulcerative_colitis
CSF2RB,0.5969435015568708,0.0184317100723252,up_in_disease,Ulcerative_colitis
CSF3R,0.6547468782928739,0.0171442911110138,up_in_disease,Ulcerative_colitis
CSGALNACT1,1.197315135511803,0.0029629286713244,up_in_disease,Ulcerative_colitis
CSGALNACT2,1.2321226947085016,9.767520784691338e-05,up_in_disease,Ulcerative_colitis
CSNK1A1L,1.4803024267780474,0.0003409156985801,up_in_disease,Ulcerative_colitis
CSPG4,-1.3510727444179125,0.0091598761347576,up_in_healthy,Ulcerative_colitis
CST7,1.28537466071749,0.0058689762938706,up_in_disease,Ulcerative_colitis
CSTA,0.8356975642475871,0.0014332200043744,up_in_disease,Ulcerative_colitis
CTB-55O6.8,0.7565069604088888,0.0025583580077074,up_in_disease,Ulcerative_colitis
CTBS,1.1586132502208757,5.167293986898313e-05,up_in_disease,Ulcerative_colitis
CTC-260F20.3,-0.8044811798944898,0.0122712778392857,up_in_healthy,Ulcerative_colitis
CTC-432M15.3,-6.539548913686825,0.0417521912070859,up_in_healthy,Ulcerative_colitis
CTDSPL,1.1067194945870813,0.0001734770986885,up_in_disease,Ulcerative_colitis
CTNNA1,0.7753063289029146,0.0009606247586199,up_in_disease,Ulcerative_colitis
CTNNAL1,0.9461657354972752,0.0162210938361747,up_in_disease,Ulcerative_colitis
CTSA,0.7789886232939597,2.7312070309312685e-05,up_in_disease,Ulcerative_colitis
CTSB,0.6701041604334126,0.0004799949317926,up_in_disease,Ulcerative_colitis
CTSD,0.7517438424948945,0.0006306114673757,up_in_disease,Ulcerative_colitis
CTSE,1.74309465827291,0.0084054743454874,up_in_disease,Ulcerative_colitis
CTSW,-1.1330343261369635,4.825346521893341e-05,up_in_healthy,Ulcerative_colitis
CTTN,0.9237353378988612,0.00213505282826,up_in_disease,Ulcerative_colitis
CUBN,-0.822005844468668,0.0032206696028343,up_in_healthy,Ulcerative_colitis
CUX1,0.6451127937942206,4.664152684715525e-05,up_in_disease,Ulcerative_colitis
CUX2,-1.28526427846892,0.000554894663144,up_in_healthy,Ulcerative_colitis
CUZD1,-0.7359746712387694,0.0145577815085859,up_in_healthy,Ulcerative_colitis
CX3CR1,-0.7255724005118648,0.0054771241583145,up_in_healthy,Ulcerative_colitis
CXCL1,0.9389214702597556,0.0173742798097819,up_in_disease,Ulcerative_colitis
CXCL16,0.7785062295679773,0.0109433816614904,up_in_disease,Ulcerative_colitis
CXCL3,2.3434385549689574,0.0074014741192964,up_in_disease,Ulcerative_colitis
CXCL6,1.0688233118456452,0.0475604034844089,up_in_disease,Ulcerative_colitis
CXCL9,-1.1072722905622407,0.0479507441673897,up_in_healthy,Ulcerative_colitis
CXCR1,0.8074428331606885,0.0086721926948079,up_in_disease,Ulcerative_colitis
CXCR3,-0.998255205923359,0.0003005545286653,up_in_healthy,Ulcerative_colitis
CXCR5,-0.6811503744622097,0.0148560398067379,up_in_healthy,Ulcerative_colitis
CXCR6,-1.2974284674274132,6.190140362345615e-08,up_in_healthy,Ulcerative_colitis
CYB561,-0.6385208364096481,0.0225481865527689,up_in_healthy,Ulcerative_colitis
CYB5R1,0.6193240085964434,0.0012342211550429,up_in_disease,Ulcerative_colitis
CYB5R2,1.999172300892256,0.0049099609628712,up_in_disease,Ulcerative_colitis
CYB5R4,0.9065798494295596,1.915687251738021e-05,up_in_disease,Ulcerative_colitis
CYBB,0.8843390029483199,0.000980282009526,up_in_disease,Ulcerative_colitis
CYP19A1,6.84349178591735,1.7076340763484364e-06,up_in_disease,Ulcerative_colitis
CYP1B1,1.8634454143517067,1.3848458441541069e-05,up_in_disease,Ulcerative_colitis
CYP26B1,7.98903058348456,1.896933419267804e-05,up_in_disease,Ulcerative_colitis
CYP2D6,-1.7615294729060629,0.0056758370338118,up_in_healthy,Ulcerative_colitis
CYP2E1,-1.8547507325596504,0.0036966805274837,up_in_healthy,Ulcerative_colitis
CYP4F22,-0.932805359716399,0.0292403894910447,up_in_healthy,Ulcerative_colitis
CYP4F3,1.2690035137237297,0.0001311734189156,up_in_disease,Ulcerative_colitis
CYSTM1,2.2852821676213053,1.15678761742988e-05,up_in_disease,Ulcerative_colitis
CYYR1,0.9608331076446276,0.0475604034844089,up_in_disease,Ulcerative_colitis
D4S234E,-0.6692858496661578,0.038748563175657,up_in_healthy,Ulcerative_colitis
DAAM2,1.8253187804771995,0.0428670071217857,up_in_disease,Ulcerative_colitis
DAB2IP,-1.7797487109831698,8.214861061702598e-07,up_in_healthy,Ulcerative_colitis
DACH1,2.403275649114422,1.510593493423402e-06,up_in_disease,Ulcerative_colitis
DAPK2,0.692934833918005,0.0206310878326509,up_in_disease,Ulcerative_colitis
DAPP1,0.6566707396933177,0.0005603510235829,up_in_disease,Ulcerative_colitis
DCAF12,0.8225645680185694,0.0036966805274837,up_in_disease,Ulcerative_colitis
DCANP1,-1.4367567181961156,0.0022725764450862,up_in_healthy,Ulcerative_colitis
DCN,-2.197249018974777,0.004125720020624,up_in_healthy,Ulcerative_colitis
DCP1B,-0.5971134869102933,9.62954038990444e-05,up_in_healthy,Ulcerative_colitis
DCP2,0.8153818817270279,6.764418730211807e-06,up_in_disease,Ulcerative_colitis
